RefDate,num_compte,libelle,Debit,Credit,classe,type,annee,mois
2024-10-24,612110101000,,37287.0,0.0,6,charge,2024,10
2024-10-24,612110101000,,45976.0,0.0,6,charge,2024,10
2024-10-24,612110101000,,35289.0,0.0,6,charge,2024,10
2024-10-24,612110101000,,32396.0,0.0,6,charge,2024,10
2024-10-24,612110101000,,39088.0,0.0,6,charge,2024,10
2024-10-23,612630601000,,4975.0,0.0,6,charge,2024,10
2024-10-23,612110101000,,41832.0,0.0,6,charge,2024,10
2024-10-23,612110101000,,33628.0,0.0,6,charge,2024,10
2024-10-23,612110101000,,36372.0,0.0,6,charge,2024,10
2024-10-23,612110101000,,40299.0,0.0,6,charge,2024,10
2024-10-23,612100102000,,14552.0,0.0,6,charge,2024,10
2024-10-23,612110101000,,39301.5,0.0,6,charge,2024,10
2024-10-23,612110101000,,69384.0,0.0,6,charge,2024,10
2024-10-23,612110101000,,70616.0,0.0,6,charge,2024,10
2024-10-23,612110101000,,31725.0,0.0,6,charge,2024,10
2024-10-23,612110101000,,37249.5,0.0,6,charge,2024,10
2024-10-23,612110101000,,26248.5,0.0,6,charge,2024,10
2024-10-23,612221053000,,1500.0,0.0,6,charge,2024,10
2024-10-23,612221056000,,240.0,0.0,6,charge,2024,10
2024-10-22,614430100000,,103680.0,0.0,6,charge,2024,10
2024-10-22,612221053000,,1635.0,0.0,6,charge,2024,10
2024-10-22,612110101000,,72128.0,0.0,6,charge,2024,10
2024-10-22,612630600000,,16781.22,0.0,6,charge,2024,10
2024-10-22,612110101000,,71904.0,0.0,6,charge,2024,10
2024-10-22,612100102000,,27948.0,0.0,6,charge,2024,10
2024-10-22,612110101000,,32751.0,0.0,6,charge,2024,10
2024-10-22,612110101000,,5038.0,0.0,6,charge,2024,10
2024-10-22,612110101000,,64400.0,0.0,6,charge,2024,10
2024-10-22,612110101000,,2750.0,0.0,6,charge,2024,10
2024-10-22,612221056000,,3400.0,0.0,6,charge,2024,10
2024-10-21,614290201000,,110924.0,0.0,6,charge,2024,10
2024-10-21,614260201000,,63600.0,0.0,6,charge,2024,10
2024-10-21,712210101000,,0.0,3736406.18,7,produit,2024,10
2024-10-21,612221056000,,1500.0,0.0,6,charge,2024,10
2024-10-21,612630400000,,2093.77,0.0,6,charge,2024,10
2024-10-21,612100102000,,11866.0,0.0,6,charge,2024,10
2024-10-21,612630200000,,74728.12,0.0,6,charge,2024,10
2024-10-21,612110101000,,64624.0,0.0,6,charge,2024,10
2024-10-21,612110101000,,68320.0,0.0,6,charge,2024,10
2024-10-21,612110101000,,72408.0,0.0,6,charge,2024,10
2024-10-21,612110101000,,65632.0,0.0,6,charge,2024,10
2024-10-21,614280201000,,19371.73,0.0,6,charge,2024,10
2024-10-20,612221054000,,2200.0,0.0,6,charge,2024,10
2024-10-20,612221056000,,4400.0,0.0,6,charge,2024,10
2024-10-19,612630601000,,7500.0,0.0,6,charge,2024,10
2024-10-19,612221056000,,540.0,0.0,6,charge,2024,10
2024-10-19,612100102000,,17527.0,0.0,6,charge,2024,10
2024-10-19,612110101000,,70504.0,0.0,6,charge,2024,10
2024-10-18,612110101000,,5522.0,0.0,6,charge,2024,10
2024-10-18,733100100000,,0.0,28319.66,7,produit,2024,10
2024-10-18,612221053000,,990.0,0.0,6,charge,2024,10
2024-10-18,614730200000,,297.0,0.0,6,charge,2024,10
2024-10-18,612100102000,,1695.0,0.0,6,charge,2024,10
2024-10-18,614730200000,,788.48,0.0,6,charge,2024,10
2024-10-18,612100102000,,27625.0,0.0,6,charge,2024,10
2024-10-18,612221053000,,10700.0,0.0,6,charge,2024,10
2024-10-18,612110101000,,3861.0,0.0,6,charge,2024,10
2024-10-18,612100102000,,1392.0,0.0,6,charge,2024,10
2024-10-18,612110101000,,68040.0,0.0,6,charge,2024,10
2024-10-18,612110101000,,71008.0,0.0,6,charge,2024,10
2024-10-18,612110101000,,75152.0,0.0,6,charge,2024,10
2024-10-17,612110101000,,18873.0,0.0,6,charge,2024,10
2024-10-17,612100102000,,4160.0,0.0,6,charge,2024,10
2024-10-17,612100102000,,28135.0,0.0,6,charge,2024,10
2024-10-16,612221056000,,4100.0,0.0,6,charge,2024,10
2024-10-16,612110101000,,81452.0,0.0,6,charge,2024,10
2024-10-16,612100102000,,17102.0,0.0,6,charge,2024,10
2024-10-16,612110101000,,28443.0,0.0,6,charge,2024,10
2024-10-15,612100102000,,10999.0,0.0,6,charge,2024,10
2024-10-15,612110101000,,73920.0,0.0,6,charge,2024,10
2024-10-15,612110101000,,68264.0,0.0,6,charge,2024,10
2024-10-15,612110101000,,7263.0,0.0,6,charge,2024,10
2024-10-15,612110101000,,550.0,0.0,6,charge,2024,10
2024-10-15,612110101000,,21708.0,0.0,6,charge,2024,10
2024-10-15,612110101000,,1738.0,0.0,6,charge,2024,10
2024-10-14,758000100000,,0.0,0.01,7,produit,2024,10
2024-10-14,612100102000,,1504.0,0.0,6,charge,2024,10
2024-10-14,612220101000,,174842.16,0.0,6,charge,2024,10
2024-10-14,612100102000,,24803.0,0.0,6,charge,2024,10
2024-10-14,614730100000,,10.0,0.0,6,charge,2024,10
2024-10-14,612110101000,,71344.0,0.0,6,charge,2024,10
2024-10-14,612110101000,,70056.0,0.0,6,charge,2024,10
2024-10-14,612110101000,,65632.0,0.0,6,charge,2024,10
2024-10-13,612100102000,,4048.0,0.0,6,charge,2024,10
2024-10-12,612220101000,,174585.79,0.0,6,charge,2024,10
2024-10-12,614310100000,,1086.0,0.0,6,charge,2024,10
2024-10-12,612100102000,,5280.0,0.0,6,charge,2024,10
2024-10-12,612110101000,,2728.0,0.0,6,charge,2024,10
2024-10-12,612110101000,,2464.0,0.0,6,charge,2024,10
2024-10-12,612100102000,,19312.0,0.0,6,charge,2024,10
2024-10-12,612100102000,,9150.0,0.0,6,charge,2024,10
2024-10-11,612220101000,,175354.89,0.0,6,charge,2024,10
2024-10-11,614360100000,,640.0,0.0,6,charge,2024,10
2024-10-11,612100102000,,3008.0,0.0,6,charge,2024,10
2024-10-11,612520100000,,30.0,0.0,6,charge,2024,10
2024-10-11,612110101000,,20493.0,0.0,6,charge,2024,10
2024-10-11,612630600000,,50.0,0.0,6,charge,2024,10
2024-10-11,612100102000,,30260.0,0.0,6,charge,2024,10
2024-10-11,612630600000,,1752.0,0.0,6,charge,2024,10
2024-10-11,612221054000,,540.0,0.0,6,charge,2024,10
2024-10-11,614310100000,,1000.0,0.0,6,charge,2024,10
2024-10-11,612110101000,,34057.5,0.0,6,charge,2024,10
2024-10-11,612530100000,,121.0,0.0,6,charge,2024,10
2024-10-11,612110101000,,25336.5,0.0,6,charge,2024,10
2024-10-11,614520100000,,88.0,0.0,6,charge,2024,10
2024-10-11,614520100000,,88.0,0.0,6,charge,2024,10
2024-10-10,631110100704,,19551.37,0.0,6,charge,2024,10
2024-10-10,612100102000,,28526.0,0.0,6,charge,2024,10
2024-10-10,612110101000,,0.0,2533.0,6,charge,2024,10
2024-10-10,612110101000,,71680.0,0.0,6,charge,2024,10
2024-10-10,612110101000,,66976.0,0.0,6,charge,2024,10
2024-10-10,612110101000,,72240.0,0.0,6,charge,2024,10
2024-10-10,612110101000,,38192.0,0.0,6,charge,2024,10
2024-10-10,612110101000,,26109.0,0.0,6,charge,2024,10
2024-10-10,612110101000,,27756.0,0.0,6,charge,2024,10
2024-10-10,612110101000,,28161.0,0.0,6,charge,2024,10
2024-10-10,612110101000,,68152.0,0.0,6,charge,2024,10
2024-10-10,612110101000,,68768.0,0.0,6,charge,2024,10
2024-10-10,612110101000,,10935.0,0.0,6,charge,2024,10
2024-10-10,612110101000,,21147.0,0.0,6,charge,2024,10
2024-10-10,612110101000,,4070.0,0.0,6,charge,2024,10
2024-10-10,612110101000,,60648.0,0.0,6,charge,2024,10
2024-10-09,612110101000,,23128.0,0.0,6,charge,2024,10
2024-10-09,614730100000,,60.0,0.0,6,charge,2024,10
2024-10-09,612110101000,,19796.0,0.0,6,charge,2024,10
2024-10-09,612630600000,,1000.0,0.0,6,charge,2024,10
2024-10-09,612110101000,,43064.0,0.0,6,charge,2024,10
2024-10-09,614310100000,,800.0,0.0,6,charge,2024,10
2024-10-09,612110101000,,9604.0,0.0,6,charge,2024,10
2024-10-09,612110101000,,14391.0,0.0,6,charge,2024,10
2024-10-09,614730100000,,20.0,0.0,6,charge,2024,10
2024-10-09,612110101000,,6440.0,0.0,6,charge,2024,10
2024-10-09,612110101000,,39816.0,0.0,6,charge,2024,10
2024-10-09,612110101000,,38052.0,0.0,6,charge,2024,10
2024-10-09,612100102000,,1120.0,0.0,6,charge,2024,10
2024-10-09,612100102000,,29988.0,0.0,6,charge,2024,10
2024-10-09,612110101000,,1562.0,0.0,6,charge,2024,10
2024-10-09,612110101000,,48636.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,44128.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,0.0,27588.0,6,charge,2024,10
2024-10-08,612110101000,,4617.0,0.0,6,charge,2024,10
2024-10-08,612630600000,,10.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,34860.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,26136.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,9884.0,0.0,6,charge,2024,10
2024-10-08,612100102000,,4160.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,8260.0,0.0,6,charge,2024,10
2024-10-08,612100102000,,28186.0,0.0,6,charge,2024,10
2024-10-08,612301510100,,55200.0,0.0,6,charge,2024,10
2024-10-08,614520100000,,50.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,74844.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,27588.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,42224.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,2575.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,37296.0,0.0,6,charge,2024,10
2024-10-08,612100102000,,5056.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,35140.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,924.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,43876.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,29400.0,0.0,6,charge,2024,10
2024-10-08,612110101000,,32228.0,0.0,6,charge,2024,10
2024-10-07,612100102000,,27591.0,0.0,6,charge,2024,10
2024-10-07,612220101000,,174585.79,0.0,6,charge,2024,10
2024-10-07,612110101000,,73696.0,0.0,6,charge,2024,10
2024-10-07,612110101000,,31780.0,0.0,6,charge,2024,10
2024-10-07,612110101000,,71792.0,0.0,6,charge,2024,10
2024-10-07,612110101000,,32872.0,0.0,6,charge,2024,10
2024-10-07,612110101000,,1518.0,0.0,6,charge,2024,10
2024-10-07,612110101000,,27328.0,0.0,6,charge,2024,10
2024-10-07,612110101000,,35252.0,0.0,6,charge,2024,10
2024-10-07,612110101000,,30780.0,0.0,6,charge,2024,10
2024-10-07,612100102000,,644.0,0.0,6,charge,2024,10
2024-10-07,612110101000,,77252.0,0.0,6,charge,2024,10
2024-10-06,612110101000,,74872.0,0.0,6,charge,2024,10
2024-10-06,612110101000,,10017.0,0.0,6,charge,2024,10
2024-10-06,612110101000,,73808.0,0.0,6,charge,2024,10
2024-10-06,612110101000,,24111.0,0.0,6,charge,2024,10
2024-10-06,612110101000,,36792.0,0.0,6,charge,2024,10
2024-10-06,612110101000,,42498.0,0.0,6,charge,2024,10
2024-10-06,612110101000,,73248.0,0.0,6,charge,2024,10
2024-10-06,612110101000,,22869.0,0.0,6,charge,2024,10
2024-10-06,612110101000,,35478.0,0.0,6,charge,2024,10
2024-10-06,612110101000,,0.0,35478.0,6,charge,2024,10
2024-10-05,612220101000,,175354.89,0.0,6,charge,2024,10
2024-10-05,614520100000,,88.0,0.0,6,charge,2024,10
2024-10-05,612100102000,,8370.0,0.0,6,charge,2024,10
2024-10-05,612100102000,,15300.0,0.0,6,charge,2024,10
2024-10-05,612110101000,,9348.0,0.0,6,charge,2024,10
2024-10-05,612100102000,,2960.0,0.0,6,charge,2024,10
2024-10-05,612110101000,,44044.0,0.0,6,charge,2024,10
2024-10-05,612110101000,,2426.6,0.0,6,charge,2024,10
2024-10-05,612100102000,,7570.5,0.0,6,charge,2024,10
2024-10-04,612110101000,,33292.0,0.0,6,charge,2024,10
2024-10-04,614520100000,,50.0,0.0,6,charge,2024,10
2024-10-04,612110101000,,30940.0,0.0,6,charge,2024,10
2024-10-04,612100102000,,18343.0,0.0,6,charge,2024,10
2024-10-04,612110101000,,43470.0,0.0,6,charge,2024,10
2024-10-04,612110101000,,67788.0,0.0,6,charge,2024,10
2024-10-04,612110101000,,34356.0,0.0,6,charge,2024,10
2024-10-04,612110101000,,73388.0,0.0,6,charge,2024,10
2024-10-04,612110101000,,15309.0,0.0,6,charge,2024,10
2024-10-04,612100102000,,2752.0,0.0,6,charge,2024,10
2024-10-04,612110101000,,43551.0,0.0,6,charge,2024,10
2024-10-04,612110101000,,23884.0,0.0,6,charge,2024,10
2024-10-04,612110101000,,15687.0,0.0,6,charge,2024,10
2024-10-03,612110101000,,29736.0,0.0,6,charge,2024,10
2024-10-03,612540100000,,3340.0,0.0,6,charge,2024,10
2024-10-03,612110101000,,77952.0,0.0,6,charge,2024,10
2024-10-03,612221055000,,8166.67,0.0,6,charge,2024,10
2024-10-03,612100102000,,2432.0,0.0,6,charge,2024,10
2024-10-03,612110101000,,21951.0,0.0,6,charge,2024,10
2024-10-03,612110101000,,77952.0,0.0,6,charge,2024,10
2024-10-03,612110101000,,22032.0,0.0,6,charge,2024,10
2024-10-03,612110101000,,4928.0,0.0,6,charge,2024,10
2024-10-03,612100102000,,7545.0,0.0,6,charge,2024,10
2024-10-03,612100102000,,26537.0,0.0,6,charge,2024,10
2024-10-03,612110101000,,31584.0,0.0,6,charge,2024,10
2024-10-03,613200100000,,8527.68,0.0,6,charge,2024,10
2024-10-03,612100102000,,3285.0,0.0,6,charge,2024,10
2024-10-03,612110101000,,45248.0,0.0,6,charge,2024,10
2024-10-03,612110101000,,39704.0,0.0,6,charge,2024,10
2024-10-03,612110101000,,25480.0,0.0,6,charge,2024,10
2024-10-02,612301510200,,57120.0,0.0,6,charge,2024,10
2024-10-02,612100102000,,11730.0,0.0,6,charge,2024,10
2024-10-02,613320100000,,500.0,0.0,6,charge,2024,10
2024-10-02,612110101000,,2596.0,0.0,6,charge,2024,10
2024-10-02,614250100009,,14500.0,0.0,6,charge,2024,10
2024-10-02,612110101000,,36180.0,0.0,6,charge,2024,10
2024-10-02,612100102000,,1760.0,0.0,6,charge,2024,10
2024-10-02,612110101000,,31779.0,0.0,6,charge,2024,10
2024-10-02,612100102000,,27642.0,0.0,6,charge,2024,10
2024-10-02,614730100000,,195.0,0.0,6,charge,2024,10
2024-10-02,612221056000,,1220.0,0.0,6,charge,2024,10
2024-10-02,614730100000,,65.0,0.0,6,charge,2024,10
2024-10-02,612221054000,,1875.0,0.0,6,charge,2024,10
2024-10-02,612221053000,,56.0,0.0,6,charge,2024,10
2024-10-01,612110101000,,10687.6,0.0,6,charge,2024,10
2024-10-01,614550100000,,33.18,0.0,6,charge,2024,10
2024-10-01,613200100000,,29367.36,0.0,6,charge,2024,10
2024-10-01,612110101000,,17442.0,0.0,6,charge,2024,10
2024-10-01,612110101100,,0.0,10687.6,6,charge,2024,10
2024-10-01,614550100000,,0.0,33.18,6,charge,2024,10
2024-10-01,614730100000,,100.0,0.0,6,charge,2024,10
2024-10-01,613200100000,,3246.56,0.0,6,charge,2024,10
2024-10-01,612110101000,,24302.0,0.0,6,charge,2024,10
2024-10-01,614550100000,,11.36,0.0,6,charge,2024,10
2024-10-01,612100102000,,10695.0,0.0,6,charge,2024,10
2024-10-01,612110101000,,69328.0,0.0,6,charge,2024,10
2024-10-01,612110101100,,0.0,24302.0,6,charge,2024,10
2024-10-01,614310100000,,33.18,0.0,6,charge,2024,10
2024-10-01,614730100000,,85.0,0.0,6,charge,2024,10
2024-10-01,612110101000,,34830.0,0.0,6,charge,2024,10
2024-10-01,612110101000,,506773.2,0.0,6,charge,2024,10
2024-10-01,614550100000,,3663.14,0.0,6,charge,2024,10
2024-10-01,614250101000,,0.0,474000.0,6,charge,2024,10
2024-10-01,612110101000,,34830.0,0.0,6,charge,2024,10
2024-10-01,612110101100,,0.0,32773.2,6,charge,2024,10
2024-10-01,614550100000,,0.0,11.36,6,charge,2024,10
2024-10-01,612110101000,,87291.2,0.0,6,charge,2024,10
2024-10-01,612110101000,,0.0,34830.0,6,charge,2024,10
2024-10-01,614250101000,,0.0,82500.0,6,charge,2024,10
2024-10-01,614550100000,,1033.33,0.0,6,charge,2024,10
2024-10-01,612110101100,,0.0,4791.2,6,charge,2024,10
2024-10-01,612110101000,,21816.0,0.0,6,charge,2024,10
2024-10-01,612100102000,,5746.1,0.0,6,charge,2024,10
2024-10-01,614310100000,,11.36,0.0,6,charge,2024,10
2024-10-01,612110101000,,3089.1,0.0,6,charge,2024,10
2024-10-01,614550100000,,135.0,0.0,6,charge,2024,10
2024-10-01,612110101100,,0.0,2179.6,6,charge,2024,10
2024-10-01,614550100000,,153.39,0.0,6,charge,2024,10
2024-10-01,612100102100,,0.0,6655.6,6,charge,2024,10
2024-09-30,613410100000,,13938.03,0.0,6,charge,2024,9
2024-09-30,612510121000,,2660.0,0.0,6,charge,2024,9
2024-09-30,614610100000,,333.34,0.0,6,charge,2024,9
2024-09-30,613650102000,,1000.0,0.0,6,charge,2024,9
2024-09-30,612110101000,,29268.0,0.0,6,charge,2024,9
2024-09-30,631150100004,,122500.0,0.0,6,charge,2024,9
2024-09-30,612630600000,,1458.34,0.0,6,charge,2024,9
2024-09-30,612110101100,,83973.08,0.0,6,charge,2024,9
2024-09-30,613110000000,,39914.25,0.0,6,charge,2024,9
2024-09-30,612100102000,,4196.0,0.0,6,charge,2024,9
2024-09-30,612110101000,,0.0,227.0,6,charge,2024,9
2024-09-30,658600100000,,500.0,0.0,6,charge,2024,9
2024-09-30,612110101000,,69720.0,0.0,6,charge,2024,9
2024-09-30,614730400000,,2003.58,0.0,6,charge,2024,9
2024-09-30,613120000000,,82500.0,0.0,6,charge,2024,9
2024-09-30,612100102100,,1769.2,0.0,6,charge,2024,9
2024-09-30,612630600000,,4704.59,0.0,6,charge,2024,9
2024-09-30,612110101000,,6678.0,0.0,6,charge,2024,9
2024-09-30,612100102000,,2951.0,0.0,6,charge,2024,9
2024-09-30,658600100000,,500.0,0.0,6,charge,2024,9
2024-09-30,612110101000,,28431.0,0.0,6,charge,2024,9
2024-09-30,614730400000,,20.0,0.0,6,charge,2024,9
2024-09-30,614360100000,,3870.0,0.0,6,charge,2024,9
2024-09-30,612220105200,,5500.0,0.0,6,charge,2024,9
2024-09-30,612630600000,,1273.66,0.0,6,charge,2024,9
2024-09-30,612221056000,,3300.02,0.0,6,charge,2024,9
2024-09-30,612540100000,,348.0,0.0,6,charge,2024,9
2024-09-30,658600100000,,500.0,0.0,6,charge,2024,9
2024-09-30,612110101000,,6399.0,0.0,6,charge,2024,9
2024-09-30,758000100000,,0.0,1.14,7,produit,2024,9
2024-09-30,613340100000,,26146.32,0.0,6,charge,2024,9
2024-09-30,613610110000,,102345.92,0.0,6,charge,2024,9
2024-09-30,617450100000,,2995.59,0.0,6,charge,2024,9
2024-09-30,612220100000,,15262.0,0.0,6,charge,2024,9
2024-09-30,613330100000,,78759.18,0.0,6,charge,2024,9
2024-09-30,658600100000,,500.0,0.0,6,charge,2024,9
2024-09-30,612110101000,,11556.0,0.0,6,charge,2024,9
2024-09-30,614730100000,,150.0,0.0,6,charge,2024,9
2024-09-30,612630600000,,6000.0,0.0,6,charge,2024,9
2024-09-30,612221056000,,11344.95,0.0,6,charge,2024,9
2024-09-30,612100102000,,0.0,34.0,6,charge,2024,9
2024-09-30,617110100000,,139796.2,0.0,6,charge,2024,9
2024-09-30,612630600000,,2083.33,0.0,6,charge,2024,9
2024-09-30,612221056000,,7730.0,0.0,6,charge,2024,9
2024-09-30,612110101000,,71680.0,0.0,6,charge,2024,9
2024-09-30,617110100000,,5373.75,0.0,6,charge,2024,9
2024-09-30,613650102000,,4166.67,0.0,6,charge,2024,9
2024-09-30,612220100000,,2151.36,0.0,6,charge,2024,9
2024-09-30,612110101000,,48.0,0.0,6,charge,2024,9
2024-09-30,617110100000,,64655.16,0.0,6,charge,2024,9
2024-09-30,613650102000,,6666.67,0.0,6,charge,2024,9
2024-09-30,612220100000,,11312.52,0.0,6,charge,2024,9
2024-09-30,612110101000,,71120.0,0.0,6,charge,2024,9
2024-09-30,617110100000,,38860.05,0.0,6,charge,2024,9
2024-09-30,614310100000,,5000.0,0.0,6,charge,2024,9
2024-09-30,612110101100,,717.58,0.0,6,charge,2024,9
2024-09-30,612100102000,,0.0,7130.0,6,charge,2024,9
2024-09-30,617110100000,,128089.52,0.0,6,charge,2024,9
2024-09-30,658000100000,,246101.17,0.0,6,charge,2024,9
2024-09-30,612221056000,,8576.33,0.0,6,charge,2024,9
2024-09-30,613650102000,,2428.57,0.0,6,charge,2024,9
2024-09-30,658000100000,,22.49,0.0,6,charge,2024,9
2024-09-30,612100102000,,34.0,0.0,6,charge,2024,9
2024-09-30,612100102100,,32100.0,0.0,6,charge,2024,9
2024-09-30,612630600000,,1000.0,0.0,6,charge,2024,9
2024-09-30,617410100000,,19664.26,0.0,6,charge,2024,9
2024-09-30,612110101000,,0.0,48.0,6,charge,2024,9
2024-09-30,612630600000,,1448.34,0.0,6,charge,2024,9
2024-09-30,613200100000,,7635.51,0.0,6,charge,2024,9
2024-09-30,617410100000,,912.46,0.0,6,charge,2024,9
2024-09-30,614250100009,,2370.0,0.0,6,charge,2024,9
2024-09-30,613450100000,,1774.53,0.0,6,charge,2024,9
2024-09-30,613200100000,,27667.88,0.0,6,charge,2024,9
2024-09-30,617410100000,,10769.21,0.0,6,charge,2024,9
2024-09-30,612221056000,,440.0,0.0,6,charge,2024,9
2024-09-30,612630600000,,1050.0,0.0,6,charge,2024,9
2024-09-30,613320100000,,945.0,0.0,6,charge,2024,9
2024-09-30,617410100000,,6587.76,0.0,6,charge,2024,9
2024-09-30,614250101000,,264000.0,0.0,6,charge,2024,9
2024-09-30,613450100000,,5299.51,0.0,6,charge,2024,9
2024-09-30,614520100000,,638.0,0.0,6,charge,2024,9
2024-09-30,617410100000,,15599.27,0.0,6,charge,2024,9
2024-09-30,631150101101,,48844.89,0.0,6,charge,2024,9
2024-09-30,612630100000,,17607.86,0.0,6,charge,2024,9
2024-09-30,616110000000,,11166.67,0.0,6,charge,2024,9
2024-09-30,617420100000,,4866.88,0.0,6,charge,2024,9
2024-09-30,612510122000,,20.6,0.0,6,charge,2024,9
2024-09-30,612630600000,,46337.07,0.0,6,charge,2024,9
2024-09-30,616120000000,,34333.34,0.0,6,charge,2024,9
2024-09-30,617420100000,,7156.54,0.0,6,charge,2024,9
2024-09-30,612510122000,,4368.26,0.0,6,charge,2024,9
2024-09-30,617410100000,,2586.23,0.0,6,charge,2024,9
2024-09-30,617410100000,,2406.65,0.0,6,charge,2024,9
2024-09-30,617410100000,,99.41,0.0,6,charge,2024,9
2024-09-30,617410100000,,1196.11,0.0,6,charge,2024,9
2024-09-30,617410100000,,718.9,0.0,6,charge,2024,9
2024-09-30,617430100000,,1235.81,0.0,6,charge,2024,9
2024-09-30,617430100000,,1149.99,0.0,6,charge,2024,9
2024-09-30,617430100000,,47.5,0.0,6,charge,2024,9
2024-09-30,617430100000,,571.54,0.0,6,charge,2024,9
2024-09-30,617430100000,,343.51,0.0,6,charge,2024,9
2024-09-30,617130100000,,6000.0,0.0,6,charge,2024,9
2024-09-30,612510107000,,133425.27,0.0,6,charge,2024,9
2024-09-30,614250101000,,406000.0,0.0,6,charge,2024,9
2024-09-30,612630601000,,1600.0,0.0,6,charge,2024,9
2024-09-30,631150100701,,52723.98,0.0,6,charge,2024,9
2024-09-30,631150122501,,73765.24,0.0,6,charge,2024,9
2024-09-30,631150101102,,60809.65,0.0,6,charge,2024,9
2024-09-30,631150101301,,71322.43,0.0,6,charge,2024,9
2024-09-30,614730100000,,7.0,0.0,6,charge,2024,9
2024-09-30,614730100000,,86.36,0.0,6,charge,2024,9
2024-09-30,614730100000,,7.0,0.0,6,charge,2024,9
2024-09-30,614730100000,,466.35,0.0,6,charge,2024,9
2024-09-30,658000100000,,0.01,0.0,6,charge,2024,9
2024-09-30,619120100000,,41292.26,0.0,6,charge,2024,9
2024-09-30,619320100000,,3343.35,0.0,6,charge,2024,9
2024-09-30,619320200000,,35458.8,0.0,6,charge,2024,9
2024-09-30,619330100000,,24844.21,0.0,6,charge,2024,9
2024-09-30,619330100000,,363654.0,0.0,6,charge,2024,9
2024-09-30,619330100000,,2030.3,0.0,6,charge,2024,9
2024-09-30,619340100000,,287.9,0.0,6,charge,2024,9
2024-09-30,619350100000,,940.0,0.0,6,charge,2024,9
2024-09-30,619350110000,,2988.92,0.0,6,charge,2024,9
2024-09-30,619352100000,,20527.67,0.0,6,charge,2024,9
2024-09-30,612420500000,,141143.7,0.0,6,charge,2024,9
2024-09-30,612430200000,,62177.0,0.0,6,charge,2024,9
2024-09-30,612420300000,,53149.31,0.0,6,charge,2024,9
2024-09-30,612420106000,,20671.32,0.0,6,charge,2024,9
2024-09-30,612420400000,,3476.26,0.0,6,charge,2024,9
2024-09-30,612420200000,,21280.0,0.0,6,charge,2024,9
2024-09-30,612420106000,,1180.0,0.0,6,charge,2024,9
2024-09-30,612430300000,,0.0,188000.0,6,charge,2024,9
2024-09-29,612110101000,,3652.0,0.0,6,charge,2024,9
2024-09-29,612100102000,,3120.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,74648.0,0.0,6,charge,2024,9
2024-09-28,612100102000,,2272.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,72576.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,72632.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,40516.0,0.0,6,charge,2024,9
2024-09-28,612100102000,,12291.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,33740.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,53088.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,29708.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,31584.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,36400.0,0.0,6,charge,2024,9
2024-09-28,612221054000,,2590.0,0.0,6,charge,2024,9
2024-09-28,612221056000,,5400.0,0.0,6,charge,2024,9
2024-09-28,612221055000,,360.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,41468.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,32424.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,34132.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,5012.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,49420.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,36092.0,0.0,6,charge,2024,9
2024-09-28,612110101000,,12516.0,0.0,6,charge,2024,9
2024-09-27,658000100000,,0.73,0.0,6,charge,2024,9
2024-09-27,612301510200,,93250.0,0.0,6,charge,2024,9
2024-09-27,612110101000,,46704.0,0.0,6,charge,2024,9
2024-09-27,614250100009,,14500.0,0.0,6,charge,2024,9
2024-09-27,612110101000,,35784.0,0.0,6,charge,2024,9
2024-09-27,612100102000,,19251.0,0.0,6,charge,2024,9
2024-09-27,612220101000,,174199.07,0.0,6,charge,2024,9
2024-09-27,612110101000,,83720.0,0.0,6,charge,2024,9
2024-09-27,612110101000,,78176.0,0.0,6,charge,2024,9
2024-09-27,612110101000,,73864.0,0.0,6,charge,2024,9
2024-09-27,612110101000,,75544.0,0.0,6,charge,2024,9
2024-09-27,612110101000,,77448.0,0.0,6,charge,2024,9
