date,account,libelle,classe,type,Debit,Credit,montant_final,nom_compte
2025-05-01,612510107000,,6,charge,61139.28,0.0,61139.28,612510107000
2025-06-01,612510107000,,6,charge,46817.65,0.0,46817.65,612510107000
2025-07-01,612510107000,,6,charge,49734.93,0.0,49734.93,612510107000
2025-08-01,612510107000,,6,charge,53592.35,0.0,53592.35,612510107000
2025-09-01,612510107000,,6,charge,47675.2,0.0,47675.2,612510107000
2025-10-01,612510107000,,6,charge,64092.88,0.0,64092.88,612510107000
2025-11-01,612510107000,,6,charge,44435.01,0.0,44435.01,612510107000
2025-12-01,612510107000,,6,charge,40958.13,0.0,40958.13,612510107000
2026-01-01,612510107000,,6,charge,33210.05,0.0,33210.05,612510107000
2026-02-01,612510107000,,6,charge,38818.98,0.0,38818.98,612510107000
2022-02-01,612510117100,,6,charge,397.0,397.0,0.0,612510117100
2022-04-01,612510121000,,6,charge,1200.0,0.0,1200.0,612510121000
2022-05-01,612510121000,,6,charge,16911.1,0.0,16911.1,612510121000
2022-06-01,612510121000,,6,charge,12803.25,0.0,12803.25,612510121000
2022-08-01,612510121000,,6,charge,8855.0,0.0,8855.0,612510121000
2022-09-01,612510121000,,6,charge,22273.25,0.0,22273.25,612510121000
2022-10-01,612510121000,,6,charge,11461.75,0.0,11461.75,612510121000
2022-11-01,612510121000,,6,charge,5068.0,0.0,5068.0,612510121000
2022-12-01,612510121000,,6,charge,5118.8,83691.15,-78572.34999999999,612510121000
2023-06-01,612510121000,,6,charge,9221.1,0.0,9221.1,612510121000
2023-07-01,612510121000,,6,charge,207.55,0.0,207.55,612510121000
2023-08-01,612510121000,,6,charge,12495.0,0.0,12495.0,612510121000
2023-09-01,612510121000,,6,charge,15254.0,0.0,15254.0,612510121000
2023-10-01,612510121000,,6,charge,10256.0,0.0,10256.0,612510121000
2023-11-01,612510121000,,6,charge,10108.0,0.0,10108.0,612510121000
2023-12-01,612510121000,,6,charge,17664.0,75205.65,-57541.649999999994,612510121000
2024-04-01,612510121000,,6,charge,840.0,0.0,840.0,612510121000
2024-05-01,612510121000,,6,charge,2090.0,0.0,2090.0,612510121000
2024-06-01,612510121000,,6,charge,1831.25,0.0,1831.25,612510121000
2024-08-01,612510121000,,6,charge,2415.0,0.0,2415.0,612510121000
2024-09-01,612510121000,,6,charge,2660.0,0.0,2660.0,612510121000
2024-10-01,612510121000,,6,charge,10033.0,3984.0,6049.0,612510121000
2024-11-01,612510121000,,6,charge,1540.0,0.0,1540.0,612510121000
2024-12-01,612510121000,,6,charge,4493.6,21918.85,-17425.25,612510121000
2025-03-01,612510121000,,6,charge,8662.0,0.0,8662.0,612510121000
2025-04-01,612510121000,,6,charge,210.0,0.0,210.0,612510121000
2022-01-01,612510122000,,6,charge,15173.2,8034.32,7138.880000000001,612510122000
2022-02-01,612510122000,,6,charge,8944.35,0.0,8944.35,612510122000
2022-03-01,612510122000,,6,charge,2397.19,0.0,2397.19,612510122000
2022-04-01,612510122000,,6,charge,707.09,20.6,686.49,612510122000
2022-05-01,612510122000,,6,charge,29973.12,0.0,29973.12,612510122000
2022-06-01,612510122000,,6,charge,67062.2,0.0,67062.2,612510122000
2022-07-01,612510122000,,6,charge,14544.900000000001,2423.84,12121.060000000001,612510122000
2022-08-01,612510122000,,6,charge,27606.09,119.86,27486.23,612510122000
2022-09-01,612510122000,,6,charge,1938.3400000000001,732.48,1205.8600000000001,612510122000
2022-10-01,612510122000,,6,charge,3656.38,0.0,3656.38,612510122000
2022-11-01,612510122000,,6,charge,3156.33,0.0,3156.33,612510122000
2022-12-01,612510122000,,6,charge,3209.6,167037.69,-163828.09,612510122000
2023-01-01,612510122000,,6,charge,2317.29,0.0,2317.29,612510122000
2023-02-01,612510122000,,6,charge,2756.79,0.0,2756.79,612510122000
2023-03-01,612510122000,,6,charge,3515.9,0.0,3515.9,612510122000
2023-04-01,612510122000,,6,charge,2423.83,0.0,2423.83,612510122000
2023-05-01,612510122000,,6,charge,4568.02,0.0,4568.02,612510122000
2023-06-01,612510122000,,6,charge,3909.41,0.0,3909.41,612510122000
2023-07-01,612510122000,,6,charge,3289.51,0.0,3289.51,612510122000
2023-08-01,612510122000,,6,charge,1345.09,0.0,1345.09,612510122000
2023-09-01,612510122000,,6,charge,1491.6,0.0,1491.6,612510122000
2023-10-01,612510122000,,6,charge,4408.2,0.0,4408.2,612510122000
2023-11-01,612510122000,,6,charge,3808.91,0.0,3808.91,612510122000
2023-12-01,612510122000,,6,charge,1165.9299999999998,35000.48,-33834.55,612510122000
2024-01-01,612510122000,,6,charge,11027.199999999999,0.0,11027.199999999999,612510122000
2024-02-01,612510122000,,6,charge,313.58000000000004,0.0,313.58000000000004,612510122000
2024-03-01,612510122000,,6,charge,41.2,0.0,41.2,612510122000
2024-04-01,612510122000,,6,charge,2657.54,0.0,2657.54,612510122000
2024-05-01,612510122000,,6,charge,4308.950000000001,0.0,4308.950000000001,612510122000
2024-06-01,612510122000,,6,charge,3976.0099999999998,0.0,3976.0099999999998,612510122000
2024-07-01,612510122000,,6,charge,2843.98,0.0,2843.98,612510122000
2024-08-01,612510122000,,6,charge,2764.0699999999997,0.0,2764.0699999999997,612510122000
2024-09-01,612510122000,,6,charge,4388.860000000001,0.0,4388.860000000001,612510122000
2024-10-01,612510122000,,6,charge,7385.38,0.0,7385.38,612510122000
2024-11-01,612510122000,,6,charge,5068.070000000001,0.0,5068.070000000001,612510122000
2024-12-01,612510122000,,6,charge,8291.01,53065.85,-44774.84,612510122000
2025-01-01,612510122000,,6,charge,11234.26,0.0,11234.26,612510122000
2025-02-01,612510122000,,6,charge,34454.64,17227.32,17227.32,612510122000
2025-03-01,612510122000,,6,charge,15802.31,0.0,15802.31,612510122000
2025-04-01,612510122000,,6,charge,11434.04,0.0,11434.04,612510122000
2025-05-01,612510122000,,6,charge,12792.45,0.0,12792.45,612510122000
2025-06-01,612510122000,,6,charge,9143.35,0.0,9143.35,612510122000
2025-07-01,612510122000,,6,charge,5054.75,0.0,5054.75,612510122000
2025-08-01,612510122000,,6,charge,7678.38,0.0,7678.38,612510122000
2025-09-01,612510122000,,6,charge,9303.16,0.0,9303.16,612510122000
2025-10-01,612510122000,,6,charge,15722.4,0.0,15722.4,612510122000
2025-11-01,612510122000,,6,charge,12119.27,0.0,12119.27,612510122000
2025-12-01,612510122000,,6,charge,17379.850000000002,0.0,17379.850000000002,612510122000
2026-01-01,612510122000,,6,charge,6006.36,0.0,6006.36,612510122000
2026-02-01,612510122000,,6,charge,3316.13,0.0,3316.13,612510122000
2026-03-01,612510122000,,6,charge,2770.1,0.0,2770.1,612510122000
2023-11-01,612510123000,,6,charge,3808.91,3808.91,0.0,612510123000
2022-06-01,612520100000,,6,charge,11425.0,0.0,11425.0,612520100000
2022-10-01,612520100000,,6,charge,630.0,0.0,630.0,612520100000
2022-11-01,612520100000,,6,charge,509.0,0.0,509.0,612520100000
2022-12-01,612520100000,,6,charge,540.0,13104.0,-12564.0,612520100000
2023-02-01,612520100000,,6,charge,992.0,0.0,992.0,612520100000
2023-10-01,612520100000,,6,charge,4700.0,0.0,4700.0,612520100000
2023-12-01,612520100000,,6,charge,0.0,5692.0,-5692.0,612520100000
2024-04-01,612520100000,,6,charge,425.0,0.0,425.0,612520100000
2024-05-01,612520100000,,6,charge,647.0,0.0,647.0,612520100000
2024-07-01,612520100000,,6,charge,974.0,0.0,974.0,612520100000
2024-09-01,612520100000,,6,charge,1864.0,0.0,1864.0,612520100000
2024-10-01,612520100000,,6,charge,30.0,0.0,30.0,612520100000
2024-12-01,612520100000,,6,charge,0.0,3940.0,-3940.0,612520100000
2025-02-01,612520100000,,6,charge,427.0,0.0,427.0,612520100000
2025-03-01,612520100000,,6,charge,63.0,0.0,63.0,612520100000
2025-04-01,612520100000,,6,charge,234.0,0.0,234.0,612520100000
2025-05-01,612520100000,,6,charge,225.0,0.0,225.0,612520100000
2025-06-01,612520100000,,6,charge,1125.0,0.0,1125.0,612520100000
2025-07-01,612520100000,,6,charge,417.0,0.0,417.0,612520100000
2025-08-01,612520100000,,6,charge,472.0,0.0,472.0,612520100000
2025-09-01,612520100000,,6,charge,23.0,0.0,23.0,612520100000
2025-10-01,612520100000,,6,charge,62.0,0.0,62.0,612520100000
2025-11-01,612520100000,,6,charge,809.0,0.0,809.0,612520100000
2025-12-01,612520100000,,6,charge,105.0,62.0,43.0,612520100000
2026-01-01,612520100000,,6,charge,130.5,0.0,130.5,612520100000
2026-03-01,612520100000,,6,charge,101.0,0.0,101.0,612520100000
2022-02-01,612530100000,,6,charge,185.0,0.0,185.0,612530100000
2022-04-01,612530100000,,6,charge,4200.0,0.0,4200.0,612530100000
2022-06-01,612530100000,,6,charge,2582.0,0.0,2582.0,612530100000
2022-07-01,612530100000,,6,charge,457.0,0.0,457.0,612530100000
2022-08-01,612530100000,,6,charge,678.0,0.0,678.0,612530100000
2022-09-01,612530100000,,6,charge,6100.0,5750.0,350.0,612530100000
2022-10-01,612530100000,,6,charge,2162.83,1400.0,762.8299999999999,612530100000
2022-11-01,612530100000,,6,charge,13769.0,509.0,13260.0,612530100000
2022-12-01,612530100000,,6,charge,1244.0,23718.83,-22474.83,612530100000
2023-01-01,612530100000,,6,charge,621.4,0.0,621.4,612530100000
2023-04-01,612530100000,,6,charge,232.0,232.0,0.0,612530100000
2023-05-01,612530100000,,6,charge,175.0,0.0,175.0,612530100000
2023-08-01,612530100000,,6,charge,50.0,0.0,50.0,612530100000
2023-09-01,612530100000,,6,charge,153347.68,152827.68,520.0,612530100000
2023-10-01,612530100000,,6,charge,282.0,0.0,282.0,612530100000
2023-11-01,612530100000,,6,charge,105158.26,105158.26,0.0,612530100000
2023-12-01,612530100000,,6,charge,0.0,1648.4,-1648.4,612530100000
2024-01-01,612530100000,,6,charge,565.97,0.0,565.97,612530100000
2024-03-01,612530100000,,6,charge,1140.0,0.0,1140.0,612530100000
2024-06-01,612530100000,,6,charge,660.0,0.0,660.0,612530100000
2024-07-01,612530100000,,6,charge,290.0,0.0,290.0,612530100000
2024-09-01,612530100000,,6,charge,871.0,0.0,871.0,612530100000
2024-10-01,612530100000,,6,charge,121.0,0.0,121.0,612530100000
2024-11-01,612530100000,,6,charge,15.0,0.0,15.0,612530100000
2024-12-01,612530100000,,6,charge,0.0,3662.97,-3662.97,612530100000
2025-01-01,612530100000,,6,charge,105.0,0.0,105.0,612530100000
2025-02-01,612530100000,,6,charge,300.0,0.0,300.0,612530100000
2025-05-01,612530100000,,6,charge,40.0,0.0,40.0,612530100000
2025-06-01,612530100000,,6,charge,30.0,0.0,30.0,612530100000
2025-10-01,612530100000,,6,charge,70.0,0.0,70.0,612530100000
2025-12-01,612530100000,,6,charge,20.0,0.0,20.0,612530100000
2026-01-01,612530100000,,6,charge,175.0,0.0,175.0,612530100000
2022-01-01,612540100000,,6,charge,2856.0,0.0,2856.0,612540100000
2022-02-01,612540100000,,6,charge,1518.0,0.0,1518.0,612540100000
2022-03-01,612540100000,,6,charge,2221.0,0.0,2221.0,612540100000
2022-04-01,612540100000,,6,charge,17181.0,0.0,17181.0,612540100000
2022-07-01,612540100000,,6,charge,11060.0,2350.0,8710.0,612540100000
2022-09-01,612540100000,,6,charge,10600.0,5800.0,4800.0,612540100000
2022-10-01,612540100000,,6,charge,12600.0,5800.0,6800.0,612540100000
2022-11-01,612540100000,,6,charge,11120.0,0.0,11120.0,612540100000
2022-12-01,612540100000,,6,charge,0.0,55206.0,-55206.0,612540100000
2023-01-01,612540100000,,6,charge,7759.0,0.0,7759.0,612540100000
2023-03-01,612540100000,,6,charge,4790.0,0.0,4790.0,612540100000
2023-04-01,612540100000,,6,charge,1902.0,0.0,1902.0,612540100000
2023-05-01,612540100000,,6,charge,1180.0,0.0,1180.0,612540100000
2023-06-01,612540100000,,6,charge,1200.0,0.0,1200.0,612540100000
2023-08-01,612540100000,,6,charge,460.0,0.0,460.0,612540100000
2023-09-01,612540100000,,6,charge,2021.0,0.0,2021.0,612540100000
2023-10-01,612540100000,,6,charge,5758.0,0.0,5758.0,612540100000
2023-11-01,612540100000,,6,charge,4939.0,0.0,4939.0,612540100000
2023-12-01,612540100000,,6,charge,8000.6,38009.600000000006,-30009.000000000007,612540100000
2024-01-01,612540100000,,6,charge,2507.0,0.0,2507.0,612540100000
2024-02-01,612540100000,,6,charge,460.0,0.0,460.0,612540100000
2024-03-01,612540100000,,6,charge,1714.0,0.0,1714.0,612540100000
2024-04-01,612540100000,,6,charge,1945.0,0.0,1945.0,612540100000
2024-05-01,612540100000,,6,charge,2009.0,0.0,2009.0,612540100000
2024-06-01,612540100000,,6,charge,826.0,0.0,826.0,612540100000
2024-07-01,612540100000,,6,charge,1371.5,0.0,1371.5,612540100000
2024-08-01,612540100000,,6,charge,1053.0,0.0,1053.0,612540100000
2024-09-01,612540100000,,6,charge,348.0,0.0,348.0,612540100000
2024-10-01,612540100000,,6,charge,4810.0,0.0,4810.0,612540100000
2024-11-01,612540100000,,6,charge,2407.0,0.0,2407.0,612540100000
2024-12-01,612540100000,,6,charge,1693.0,21143.5,-19450.5,612540100000
2025-01-01,612540100000,,6,charge,977.0,0.0,977.0,612540100000
2025-02-01,612540100000,,6,charge,3233.34,0.0,3233.34,612540100000
2025-03-01,612540100000,,6,charge,15554.5,0.0,15554.5,612540100000
2025-04-01,612540100000,,6,charge,5051.35,0.0,5051.35,612540100000
2025-05-01,612540100000,,6,charge,950.0,0.0,950.0,612540100000
2025-06-01,612540100000,,6,charge,435.0,0.0,435.0,612540100000
2025-07-01,612540100000,,6,charge,1434.0,0.0,1434.0,612540100000
2025-08-01,612540100000,,6,charge,390.0,0.0,390.0,612540100000
2025-09-01,612540100000,,6,charge,510.0,0.0,510.0,612540100000
2025-10-01,612540100000,,6,charge,961.0,0.0,961.0,612540100000
2025-11-01,612540100000,,6,charge,5360.0,0.0,5360.0,612540100000
2025-12-01,612540100000,,6,charge,2348.0,0.0,2348.0,612540100000
2026-01-01,612540100000,,6,charge,3235.0,0.0,3235.0,612540100000
2026-02-01,612540100000,,6,charge,3405.0,0.0,3405.0,612540100000
2022-01-01,612610170000,,6,charge,9000.0,6000.0,3000.0,612610170000
2022-03-01,612610170000,,6,charge,8200.0,2100.0,6100.0,612610170000
2022-06-01,612610170000,,6,charge,2000.0,0.0,2000.0,612610170000
2022-08-01,612610170000,,6,charge,6500.0,2000.0,4500.0,612610170000
2022-09-01,612610170000,,6,charge,8750.0,0.0,8750.0,612610170000
2022-10-01,612610170000,,6,charge,6400.0,3000.0,3400.0,612610170000
2022-12-01,612610170000,,6,charge,3400.0,31150.0,-27750.0,612610170000
2023-06-01,612610170000,,6,charge,1500.0,0.0,1500.0,612610170000
2023-12-01,612610170000,,6,charge,0.0,1500.0,-1500.0,612610170000
2022-02-01,612630000000,,6,charge,647901.26,313950.78,333950.48,612630000000
2022-03-01,612630000000,,6,charge,26926.94,0.0,26926.94,612630000000
2022-06-01,612630000000,,6,charge,172017.0,0.0,172017.0,612630000000
2022-08-01,612630000000,,6,charge,260911.0,0.0,260911.0,612630000000
2022-09-01,612630000000,,6,charge,128960.53,0.0,128960.53,612630000000
2022-10-01,612630000000,,6,charge,454751.96,0.0,454751.96,612630000000
2022-12-01,612630000000,,6,charge,237957.52000000002,1615475.43,-1377517.91,612630000000
2023-01-01,612630000000,,6,charge,60655.0,0.0,60655.0,612630000000
2023-02-01,612630000000,,6,charge,64820.0,0.0,64820.0,612630000000
2023-05-01,612630000000,,6,charge,329797.27,0.0,329797.27,612630000000
2023-08-01,612630000000,,6,charge,124504.67,0.0,124504.67,612630000000
2023-09-01,612630000000,,6,charge,253181.96,0.0,253181.96,612630000000
2023-10-01,612630000000,,6,charge,115353.0,0.0,115353.0,612630000000
2023-12-01,612630000000,,6,charge,134751.06,1083062.96,-948311.8999999999,612630000000
2024-07-01,612630000000,,6,charge,231465.41,0.0,231465.41,612630000000
2024-10-01,612630000000,,6,charge,214855.18,0.0,214855.18,612630000000
2024-12-01,612630000000,,6,charge,247213.52,693534.11,-446320.58999999997,612630000000
2025-02-01,612630000000,,6,charge,66546.04,0.0,66546.04,612630000000
2025-03-01,612630000000,,6,charge,193912.93,0.0,193912.93,612630000000
2025-05-01,612630000000,,6,charge,204190.63,0.0,204190.63,612630000000
2025-09-01,612630000000,,6,charge,173882.8,0.0,173882.8,612630000000
2025-10-01,612630000000,,6,charge,29183.53,0.0,29183.53,612630000000
2022-01-01,612630100000,,6,charge,20575.56,10287.78,10287.78,612630100000
2022-02-01,612630100000,,6,charge,10287.78,0.0,10287.78,612630100000
2022-03-01,612630100000,,6,charge,10287.78,0.0,10287.78,612630100000
2022-04-01,612630100000,,6,charge,10287.78,0.0,10287.78,612630100000
2022-05-01,612630100000,,6,charge,10287.78,0.0,10287.78,612630100000
2022-06-01,612630100000,,6,charge,10287.78,0.0,10287.78,612630100000
2022-07-01,612630100000,,6,charge,10287.78,0.0,10287.78,612630100000
2022-08-01,612630100000,,6,charge,10801.82,0.0,10801.82,612630100000
2022-09-01,612630100000,,6,charge,10287.78,0.0,10287.78,612630100000
2022-10-01,612630100000,,6,charge,10801.82,0.0,10801.82,612630100000
2022-11-01,612630100000,,6,charge,10801.82,0.0,10801.82,612630100000
2022-12-01,612630100000,,6,charge,10801.82,125509.52,-114707.70000000001,612630100000
2023-01-01,612630100000,,6,charge,12601.82,0.0,12601.82,612630100000
2023-02-01,612630100000,,6,charge,10801.82,0.0,10801.82,612630100000
2023-03-01,612630100000,,6,charge,10801.82,0.0,10801.82,612630100000
2023-04-01,612630100000,,6,charge,10801.82,0.0,10801.82,612630100000
2023-05-01,612630100000,,6,charge,10801.82,0.0,10801.82,612630100000
2023-06-01,612630100000,,6,charge,10801.82,0.0,10801.82,612630100000
2023-07-01,612630100000,,6,charge,10801.82,0.0,10801.82,612630100000
2023-08-01,612630100000,,6,charge,10801.82,0.0,10801.82,612630100000
2023-09-01,612630100000,,6,charge,10801.82,1028.78,9773.039999999999,612630100000
2023-10-01,612630100000,,6,charge,11829.900000000001,0.0,11829.900000000001,612630100000
2023-11-01,612630100000,,6,charge,11315.86,0.0,11315.86,612630100000
2023-12-01,612630100000,,6,charge,11315.86,132449.22,-121133.36,612630100000
2024-01-01,612630100000,,6,charge,15578.18,0.0,15578.18,612630100000
2024-02-01,612630100000,,6,charge,28049.620000000003,10801.82,17247.800000000003,612630100000
2024-03-01,612630100000,,6,charge,17607.68,0.0,17607.68,612630100000
2024-04-01,612630100000,,6,charge,17607.86,0.0,17607.86,612630100000
2024-05-01,612630100000,,6,charge,17607.86,0.0,17607.86,612630100000
2024-06-01,612630100000,,6,charge,17607.86,0.0,17607.86,612630100000
2024-07-01,612630100000,,6,charge,17607.86,0.0,17607.86,612630100000
2024-08-01,612630100000,,6,charge,17607.86,0.0,17607.86,612630100000
2024-09-01,612630100000,,6,charge,17712.86,0.0,17712.86,612630100000
2024-10-01,612630100000,,6,charge,17607.86,0.0,17607.86,612630100000
2024-11-01,612630100000,,6,charge,17607.86,0.0,17607.86,612630100000
2024-12-01,612630100000,,6,charge,17607.86,209009.4,-191401.53999999998,612630100000
2025-01-01,612630100000,,6,charge,18483.38,0.0,18483.38,612630100000
2025-02-01,612630100000,,6,charge,18483.38,0.0,18483.38,612630100000
2025-03-01,612630100000,,6,charge,18483.38,0.0,18483.38,612630100000
2025-04-01,612630100000,,6,charge,18483.38,0.0,18483.38,612630100000
2025-05-01,612630100000,,6,charge,18483.38,0.0,18483.38,612630100000
2025-06-01,612630100000,,6,charge,18483.38,0.0,18483.38,612630100000
2025-07-01,612630100000,,6,charge,18483.38,0.0,18483.38,612630100000
2025-08-01,612630100000,,6,charge,18483.38,0.0,18483.38,612630100000
2025-09-01,612630100000,,6,charge,18483.38,0.0,18483.38,612630100000
2025-10-01,612630100000,,6,charge,18483.38,0.0,18483.38,612630100000
2025-11-01,612630100000,,6,charge,18483.38,0.0,18483.38,612630100000
2025-12-01,612630100000,,6,charge,18483.38,0.0,18483.38,612630100000
2026-01-01,612630100000,,6,charge,19369.72,0.0,19369.72,612630100000
2026-02-01,612630100000,,6,charge,19369.72,0.0,19369.72,612630100000
2022-03-01,612630200000,,6,charge,527500.0,0.0,527500.0,612630200000
2022-04-01,612630200000,,6,charge,545058.56,0.0,545058.56,612630200000
2022-07-01,612630200000,,6,charge,527500.0,0.0,527500.0,612630200000
2022-08-01,612630200000,,6,charge,528355.04,0.0,528355.04,612630200000
2022-10-01,612630200000,,6,charge,527500.0,0.0,527500.0,612630200000
2022-12-01,612630200000,,6,charge,2602952.12,5258865.72,-2655913.5999999996,612630200000
2023-01-01,612630200000,,6,charge,84850.1,0.0,84850.1,612630200000
2023-02-01,612630200000,,6,charge,75411.6,0.0,75411.6,612630200000
2023-03-01,612630200000,,6,charge,411357.35,0.0,411357.35,612630200000
2023-04-01,612630200000,,6,charge,51499.64,0.0,51499.64,612630200000
2023-06-01,612630200000,,6,charge,495906.66,0.0,495906.66,612630200000
2023-09-01,612630200000,,6,charge,353371.0,0.0,353371.0,612630200000
2023-10-01,612630200000,,6,charge,137215.9,0.0,137215.9,612630200000
2023-11-01,612630200000,,6,charge,2787127.75,0.0,2787127.75,612630200000
2023-12-01,612630200000,,6,charge,373259.85,4769999.85,-4396740.0,612630200000
2024-03-01,612630200000,,6,charge,64524.43,0.0,64524.43,612630200000
2024-05-01,612630200000,,6,charge,553658.81,0.0,553658.81,612630200000
2024-07-01,612630200000,,6,charge,104294.87,0.0,104294.87,612630200000
2024-08-01,612630200000,,6,charge,50417.73,0.0,50417.73,612630200000
2024-09-01,612630200000,,6,charge,40938.36,0.0,40938.36,612630200000
2024-10-01,612630200000,,6,charge,133460.53999999998,0.0,133460.53999999998,612630200000
2024-11-01,612630200000,,6,charge,183572.32,0.0,183572.32,612630200000
2024-12-01,612630200000,,6,charge,298950.41000000003,1429817.47,-1130867.06,612630200000
2025-01-01,612630200000,,6,charge,139202.0,0.0,139202.0,612630200000
2025-02-01,612630200000,,6,charge,125713.11,0.0,125713.11,612630200000
2025-03-01,612630200000,,6,charge,361992.72,0.0,361992.72,612630200000
2025-04-01,612630200000,,6,charge,269957.63,0.0,269957.63,612630200000
2025-05-01,612630200000,,6,charge,148283.55,0.0,148283.55,612630200000
2025-06-01,612630200000,,6,charge,80895.87,0.0,80895.87,612630200000
2025-07-01,612630200000,,6,charge,177974.93,0.0,177974.93,612630200000
2025-08-01,612630200000,,6,charge,23782.25,0.0,23782.25,612630200000
2025-09-01,612630200000,,6,charge,51631.4,0.0,51631.4,612630200000
2025-10-01,612630200000,,6,charge,96063.79000000001,0.0,96063.79000000001,612630200000
2025-11-01,612630200000,,6,charge,47647.83,0.0,47647.83,612630200000
2025-12-01,612630200000,,6,charge,166579.65,0.0,166579.65,612630200000
2022-04-01,612630300000,,6,charge,2044.17,0.0,2044.17,612630300000
2022-12-01,612630300000,,6,charge,0.0,2044.17,-2044.17,612630300000
2022-01-01,612630400000,,6,charge,8182.269999999999,8611.93,-429.6600000000017,612630400000
2022-02-01,612630400000,,6,charge,5461.66,0.0,5461.66,612630400000
2022-03-01,612630400000,,6,charge,9601.78,0.0,9601.78,612630400000
2022-04-01,612630400000,,6,charge,2932.78,0.0,2932.78,612630400000
2022-06-01,612630400000,,6,charge,11297.29,0.0,11297.29,612630400000
2022-07-01,612630400000,,6,charge,7834.289999999999,0.0,7834.289999999999,612630400000
2022-08-01,612630400000,,6,charge,8086.07,0.0,8086.07,612630400000
2022-09-01,612630400000,,6,charge,8778.43,0.0,8778.43,612630400000
2022-10-01,612630400000,,6,charge,4450.5,0.0,4450.5,612630400000
2022-11-01,612630400000,,6,charge,36095.0,0.0,36095.0,612630400000
2022-12-01,612630400000,,6,charge,13263.970000000001,107372.11,-94108.14,612630400000
2023-01-01,612630400000,,6,charge,3017.09,0.0,3017.09,612630400000
2023-02-01,612630400000,,6,charge,2090.83,0.0,2090.83,612630400000
2023-03-01,612630400000,,6,charge,7051.78,2478.04,4573.74,612630400000
2023-04-01,612630400000,,6,charge,1480.62,0.0,1480.62,612630400000
2023-06-01,612630400000,,6,charge,6923.06,0.0,6923.06,612630400000
2023-09-01,612630400000,,6,charge,7534.05,0.0,7534.05,612630400000
2023-10-01,612630400000,,6,charge,2931.17,0.0,2931.17,612630400000
2023-11-01,612630400000,,6,charge,14579.77,0.0,14579.77,612630400000
2023-12-01,612630400000,,6,charge,8447.07,51577.4,-43130.33,612630400000
2024-03-01,612630400000,,6,charge,1475.27,0.0,1475.27,612630400000
2024-05-01,612630400000,,6,charge,6702.42,0.0,6702.42,612630400000
2024-07-01,612630400000,,6,charge,2504.57,0.0,2504.57,612630400000
2024-08-01,612630400000,,6,charge,1263.1,0.0,1263.1,612630400000
2024-09-01,612630400000,,6,charge,371.67,0.0,371.67,612630400000
2024-10-01,612630400000,,6,charge,3786.15,0.0,3786.15,612630400000
2024-11-01,612630400000,,6,charge,3904.38,0.0,3904.38,612630400000
2024-12-01,612630400000,,6,charge,7808.7699999999995,27816.33,-20007.56,612630400000
2025-01-01,612630400000,,6,charge,3770.0200000000004,0.0,3770.0200000000004,612630400000
2025-02-01,612630400000,,6,charge,3347.62,0.0,3347.62,612630400000
2025-03-01,612630400000,,6,charge,9290.13,0.0,9290.13,612630400000
2025-04-01,612630400000,,6,charge,8176.82,0.0,8176.82,612630400000
2025-05-01,612630400000,,6,charge,5044.93,0.0,5044.93,612630400000
2025-06-01,612630400000,,6,charge,2517.25,0.0,2517.25,612630400000
2025-07-01,612630400000,,6,charge,5456.99,0.0,5456.99,612630400000
2025-08-01,612630400000,,6,charge,837.67,0.0,837.67,612630400000
2025-09-01,612630400000,,6,charge,1683.43,0.0,1683.43,612630400000
2025-10-01,612630400000,,6,charge,3001.98,0.0,3001.98,612630400000
2025-11-01,612630400000,,6,charge,1256.92,0.0,1256.92,612630400000
2025-12-01,612630400000,,6,charge,3968.82,0.0,3968.82,612630400000
2022-04-01,612630500000,,6,charge,734.69,734.69,0.0,612630500000
2022-01-01,612630600000,,6,charge,586010.0,530200.0,55810.0,612630600000
2022-02-01,612630600000,,6,charge,36366.67,1700.0,34666.67,612630600000
2022-03-01,612630600000,,6,charge,92783.34,20566.67,72216.67,612630600000
2022-04-01,612630600000,,6,charge,42566.880000000005,0.0,42566.880000000005,612630600000
2022-05-01,612630600000,,6,charge,93883.24,0.0,93883.24,612630600000
2022-06-01,612630600000,,6,charge,63895.47,16216.8,47678.67,612630600000
2022-07-01,612630600000,,6,charge,1029001.2699999999,936318.26,92683.0099999999,612630600000
2022-08-01,612630600000,,6,charge,1561424.42,1507787.38,53637.04000000004,612630600000
2022-09-01,612630600000,,6,charge,92429.02,58231.64,34197.380000000005,612630600000
2022-10-01,612630600000,,6,charge,254225.68999999997,538301.82,-284076.13,612630600000
2022-11-01,612630600000,,6,charge,279819.18,0.0,279819.18,612630600000
2022-12-01,612630600000,,6,charge,12839265.38,13362347.99,-523082.6099999994,612630600000
2023-01-01,612630600000,,6,charge,178644.68,0.0,178644.68,612630600000
2023-02-01,612630600000,,6,charge,128768.22,0.0,128768.22,612630600000
2023-03-01,612630600000,,6,charge,69971.72,0.0,69971.72,612630600000
2023-04-01,612630600000,,6,charge,157003.22,0.0,157003.22,612630600000
2023-05-01,612630600000,,6,charge,106492.64,0.0,106492.64,612630600000
2023-06-01,612630600000,,6,charge,261636.68,71000.0,190636.68,612630600000
2023-07-01,612630600000,,6,charge,158149.76,0.0,158149.76,612630600000
2023-08-01,612630600000,,6,charge,123557.08,0.0,123557.08,612630600000
2023-09-01,612630600000,,6,charge,84502.43,0.0,84502.43,612630600000
2023-10-01,612630600000,,6,charge,211342.11,50.0,211292.11,612630600000
